"","newid","intno","year","firmth","nint","cdall","age","white","black","male","hsgrad","lesscol","colgrad","fam_size","nchle11","nch1217","persot64","hw","single","hwyng","hwchbs","hwchis","hwchas","spchbs","spchis","hwold","retired","headwrk","spouwrk","incweek1","inc_hrs1","incweek2","inc_hrs2","fincreal","owner","renter","ne","mw","west","urban","msa","ps4mil","ps1mil","ps330k","ps125k","tv","comp","sound","vcr","vehq","coldormi","occucod1","weight"
"1874",117170,2,2000,11,1,0,54,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,0,1,0,0,1,0,1,1,0,1,0,0,3,0,1,2,3,0,1,11944.642
"1875",109915,4,2000,7,0,105.4613936,56,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,43,52,38,13.90913371,1,0,1,0,0,1,1,1,0,0,0,3,2,3,3,3,0,1,9097.15
"1876",96825,5,1998,12,0,0,56,1,0,1,0,0,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,52,40,52,35,13.423611111,1,0,1,0,0,1,1,1,0,0,0,6,1,2,3,1,0,6,13654.739
"1877",90599,3,1998,6,0,39.96003996,41,1,0,1,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,52,35,2.0779220779,0,1,1,0,0,1,1,1,0,0,0,3,1,2,3,3,0,13,25067.164
"1878",88070,3,1998,1,1,0,80,1,0,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,52,44,43,42,0.1059415911,1,0,0,0,0,1,1,0,0,1,0,1,0,2,1,2,0,3,20470.627
"1879",101339,5,2000,3,1,0,48,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,52,35,0,0,1.2418648906,0,1,1,0,0,1,1,1,0,0,0,3,0,1,2,0,0,10,13840.366
"1880",117995,2,2000,12,0,0,44,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,42,0,0,8.0160298229,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,3,0,7,10173.698
"1881",108354,4,2000,3,1,0,58,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,42,40,0,0,0.7611798287,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,11077.572
"1882",86760,4,1998,2,1,0,36,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,26,5,0,0,3.1714572864,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,29657.624
"1883",112116,5,2000,6,1,28.328611898,30,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,52,40,0,0,1.6997167139,0,1,0,0,0,1,1,0,1,0,0,2,0,0,1,0,0,6,17160.708
"1884",86595,4,1998,3,1,0,72,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1.9472417252,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,-1,18525.116
"1885",93315,2,1998,7,1,0,25,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0.998003992,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,-1,21060.697
"1886",93383,2,1998,8,1,0,21,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,1.1952191235,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,15,17778.952
"1887",115726,2,2000,9,0,56.232427366,39,1,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,50,52,36,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,3,0,1,19327.783
"1888",104569,5,2000,4,1,62.618595825,58,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52,45,0,0,7.8889943074,1,0,0,0,0,1,1,1,0,0,0,2,0,1,1,3,0,3,11913.587
"1889",106442,4,2000,2,1,0,75,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.0520992366,1,0,0,1,0,1,1,1,0,0,0,4,0,0,1,1,0,-1,17556.13
"1890",84352,5,1998,2,1,0,34,1,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,40,52,30,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2,0,1,28366.365
"1891",117741,2,2000,12,1,0,26,1,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,52,45,51,43,4.753028891,1,0,0,0,0,1,0,0,0,0,0,4,0,1,1,3,0,4,33439.49
"1892",108958,4,2000,3,1,0,22,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,50,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,11,8798.544
"1893",109588,2,2000,2,1,0,23,0,1,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,1.9083969466,0,1,0,0,0,1,1,0,1,0,0,3,1,2,3,2,0,4,16518.393
"1894",85989,5,1998,1,1,0,24,1,0,1,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,52,55,20,40,2.9204431017,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,0,10,17869.788
"1895",89690,3,1998,4,0,0,50,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,45,0,0,2.7027027027,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,3,0,2,28620.539
"1896",87093,4,1998,2,1,0,76,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.8066331658,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,-1,7855.213
"1897",112923,2,2000,6,1,0,68,1,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,-1,52,14,1.2980169972,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,-1,13431.18
"1898",116712,4,2000,10,1,0,39,1,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,8,40,52,40,0,1,0,0,0,1,1,1,0,0,0,1,4,1,5,2,2,0,10,14019.715
"1899",108030,5,2000,9,1,0,24,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,50,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,3,13058.235
"1900",90315,3,1998,5,1,110.0001,38,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,52,60,52,40,8.26,1,0,0,1,0,1,0,0,0,0,0,3,1,2,2,2,0,1,24394.368
"1901",93975,2,1998,8,1,0,25,1,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,50,50,51,40,3.8494023904,1,0,0,0,0,1,1,0,0,0,0,3,1,1,1,4,0,4,16151.448
"1902",87280,4,1998,1,1,0,29,1,0,1,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,46,4,5.7623363545,1,0,0,0,1,1,1,1,0,0,0,2,0,1,1,1,0,1,23507.228
"1903",105676,4,2000,1,1,0,56,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,2.6941514861,1,0,0,0,0,1,1,1,0,0,0,2,0,0,1,1,0,4,14425.425
"1904",89570,3,1998,6,1,0,71,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,2.9063936064,1,0,0,0,1,1,1,0,1,0,0,2,0,2,1,1,0,-1,13573.276
"1905",91291,4,1998,4,1,0,72,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0.1053053053,1,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,-1,11947.936
"1906",108659,5,2000,12,1,0,73,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,2.0361602982,1,0,1,0,0,1,1,1,0,0,0,2,1,0,2,2,0,-1,18297.491
"1907",111511,4,2000,12,1,0,49,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,0,0,1,0,1,0,1,1,0,1,0,0,3,1,3,2,2,0,13,8004.489
"1908",104833,5,2000,6,1,0,61,0,1,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,22,40,52,13,2.8066100094,1,0,0,0,0,1,1,0,0,0,0,4,1,0,1,2,0,3,9923.269
"1909",116382,2,2000,12,1,0,26,0,1,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,4.9394221808,0,1,0,0,0,1,1,0,1,0,0,4,0,0,2,1,0,4,11247.666
"1910",94431,2,1998,8,1,0,59,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,50,40,40,40,10.657370518,1,0,1,0,0,0,0,0,0,0,0,4,1,1,1,2,0,2,20150.815
"1911",91752,5,1998,12,1,39.682539683,21,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,13,40,0,0,0.7192460317,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,14171.832
"1912",87500,3,1998,1,1,15.105740181,39,0,1,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,52,41,0,0,2.2658610272,1,0,0,1,0,1,1,1,0,0,0,0,0,3,4,0,0,10,25751.347
"1913",89285,2,1998,1,1,40.281973817,43,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,52,56,0,0,5.5589123867,0,1,0,0,1,1,1,0,1,0,0,2,1,2,2,1,0,4,15543.472
"1914",89714,3,1998,4,0,33.033033033,51,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,52,48,10.01001001,1,0,1,0,0,1,1,0,1,0,0,2,1,2,2,4,0,1,9465.754
"1915",114267,3,2000,9,1,0,35,1,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,52,40,0,1,0,0,0,0,1,1,1,0,0,0,5,2,3,4,2,0,-1,13420.787
"1916",103427,4,2000,2,0,42.938931298,33,1,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,52,70,4.0136450382,1,0,0,0,0,0,0,0,0,0,0,3,1,1,2,3,0,-1,12930.937
"1917",116505,2,2000,12,0,0,32,1,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,52,50,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,0,-1,20637.039
"1918",111809,3,2000,9,1,93.720712277,53,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,49,40,0,0,2.9990627929,0,1,0,1,0,1,1,0,1,0,0,2,0,1,0,1,0,4,10919.881
"1919",112212,3,2000,9,1,0,42,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,2.2492970947,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,10,24006.749
"1920",116245,2,2000,12,1,0,66,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,50,30,0,0,0.6150978565,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,16490.851
"1921",110835,5,2000,10,0,28.08988764,38,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,21,60,0,0,1.2640449438,0,1,0,0,1,1,1,0,1,0,0,2,1,0,1,1,0,4,11074.64
"1922",115250,3,2000,11,1,44.859813084,23,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50,40,0,0,1.3457943925,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,3,18590.516
"1923",88294,5,1998,8,1,0,56,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,36,0,0,4.012250996,0,1,0,0,1,1,1,0,0,1,0,2,0,0,0,1,0,4,3493.885
"1924",95243,2,1998,12,1,0,49,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,48,52,40,4.9274801587,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,3,0,10,15853.851
"1925",117048,2,2000,10,1,46.816573034,37,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,60,0,0,9.7378277154,1,0,0,0,0,1,1,0,1,0,0,3,1,2,3,2,0,3,11926.487
"1926",89436,3,1998,2,1,0,30,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,26,60,0,0,0.5025125628,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,11,26443.039
"1927",111003,2,2000,6,0,0,72,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,5.5112370161,1,0,0,0,0,1,1,0,0,1,0,5,1,0,2,1,0,-1,14470.24
"1928",118070,2,2000,10,0,0,29,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,50,0,0,-1.541011236,0,1,0,0,1,1,1,0,1,0,0,3,1,1,1,1,0,1,10340.45
"1929",85464,5,1998,2,1,0,54,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,1.2060301508,0,1,1,0,0,1,1,1,0,0,0,2,0,1,1,1,0,-1,25149.105
"1930",104987,5,2000,5,0,0,44,1,0,1,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,52,40,52,40,8.5332071902,1,0,0,0,0,1,1,0,1,0,0,2,3,2,2,5,0,2,15044.272
"1931",112716,3,2000,8,0,0,45,1,0,1,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,52,40,52,40,9.9154135338,1,0,0,0,0,0,0,0,0,0,0,4,1,1,3,5,0,14,22267.846
"1932",91747,3,1998,7,1,0,63,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,50,65,0,0,13.293413174,1,0,1,0,0,1,1,0,0,1,0,2,0,0,1,1,0,12,20465.349
"1933",110511,4,2000,4,1,0,57,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,0,0,1,0,1,0,1,1,0,1,0,0,2,0,1,1,0,0,13,11453.79
"1934",89186,3,1998,4,1,0,47,1,0,1,0,0,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,52,45,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,1,1,2,2,0,3,22569.776
"1935",94206,3,1998,11,0,0,49,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,10.486593843,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,11509.722
"1936",89178,2,1998,1,0,0,40,1,0,1,0,0,1,5,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,52,40,0,0,24.303524673,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,3,0,13,21284.211
"1937",114953,2,2000,9,1,0,45,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,0,4,20600.011
"1938",113601,3,2000,10,0,0,54,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,52,55,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,5,11051.304
"1939",109335,3,2000,6,0,0,57,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,1.8885741265,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,10,6782.315
"1940",112099,3,2000,9,1,56.232427366,26,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,3.8987816307,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,2,0,8,11928.927
"1941",113271,3,2000,9,1,0,36,1,0,0,1,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,26,45,52,40,2.9990627929,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,5,10414.178
"1942",103639,5,2000,5,1,0,70,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.8792809839,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,0,-1,15813.678
"1943",107205,4,2000,4,1,104.36442125,43,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,52,70,0,0,3.3965844402,1,0,0,1,0,1,1,0,1,0,0,2,0,2,2,1,0,3,10756.546
"1944",107659,5,2000,8,1,0,62,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0.7094924812,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,-1,16649.944
"1945",112840,3,2000,8,1,0,64,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,1.0714285714,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,4,3566.703
"1946",113995,2,2000,8,1,0,79,1,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,1.4661654135,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,-1,7509.592
"1947",105473,4,2000,3,1,0,78,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,8.095432921,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,-1,2790.731
"1948",97546,3,1998,11,1,0,80,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0.6658391261,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,-1,14068.576
"1949",114358,3,2000,10,0,0,29,1,0,1,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,52,50,52,60,5.6367041199,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,8832.913
"1950",109346,5,2000,11,0,0,50,1,0,1,0,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52,40,0,0,12.608130841,1,0,0,0,1,1,1,0,1,0,0,3,1,1,2,1,0,1,7797.782
"1951",89657,2,1998,3,1,0,70,1,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,2,0,1,1,2,0,-1,14283.006
"1952",96364,4,1998,11,1,0,29,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,22,16,0,0,0.2297914598,0,1,0,0,0,1,1,0,0,0,0,2,0,1,1,2,0,12,14406.618
"1953",92888,2,1998,9,1,0,40,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,15,40,0,0,0.4676616915,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,16,21831.635
"1954",84526,5,1998,1,1,0,75,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,7.9688821752,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,-1,23887.974
"1955",88458,4,1998,6,1,0,84,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,2.5824175824,1,0,0,0,1,1,1,0,0,0,1,2,0,0,1,1,0,-1,19075.991
"1956",92469,5,1998,8,0,149.40239044,29,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6,40,0,0,0.1498007968,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,6,20803.723
"1957",106858,5,2000,8,0,0,27,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,50,0,0,6.1090225564,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,13199.249
"1958",102276,5,2000,2,1,0,20,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,32,36,0,0,0.879389313,1,0,0,0,1,1,1,0,0,1,0,1,0,2,1,1,0,13,3602.635
"1959",109429,2,2000,3,1,0,75,1,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0.737583254,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,-1,19473.766
"1960",105930,5,2000,8,0,0,36,1,0,0,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,52,48,0,0,1,0,0,1,1,1,0,1,0,0,4,1,1,2,2,0,-1,9790.273
"1961",106793,5,2000,6,1,70.821529745,49,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44,45,0,0,3.6260623229,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,3,0,15,14697.348
"1962",92872,2,1998,7,1,0,42,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,1.497005988,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,11,11996.264
"1963",96918,5,1998,10,0,0,38,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,60,0,0,3.8767395626,0,1,0,0,0,1,1,1,0,0,0,3,1,1,1,1,0,13,20319.888
"1964",109758,3,2000,4,1,0,50,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,35,19,45,0,1,0,0,1,0,1,1,0,1,0,0,4,0,0,2,2,0,3,9362.542
"1965",88389,3,1998,3,1,15.045135406,50,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,50,52,45,7.1242728185,1,0,0,1,0,1,1,0,1,0,0,2,1,1,1,2,0,6,9173.259
"1966",92190,4,1998,11,0,0,28,1,0,1,0,1,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,52,40,52,40,5.0645481629,0,1,0,0,1,1,1,0,1,0,0,2,1,4,2,0,0,10,8975.916
"1967",105634,5,2000,5,0,52.034058657,50,1,0,1,1,0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,52,60,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,1,1,1,2,0,3,9131.194
"1968",112638,3,2000,5,1,0,47,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,49,55,0,0,2.6679280984,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3,21080.248
"1969",113786,2,2000,8,1,0,67,1,0,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,3,0,1,0,0,0,-1,15076.271
"1970",92191,4,1998,10,0,0,29,1,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,52,50,0,0,5.268389662,1,0,0,0,0,1,1,0,1,0,0,3,1,1,1,2,0,1,12371.075
"1971",111844,2,2000,6,0,0,40,1,0,1,0,0,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,52,45,12,8,4.3314447592,1,0,0,0,0,1,1,0,1,0,0,2,1,1,3,3,0,3,13565.591
"1972",108422,2,2000,3,1,0,54,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0.0662226451,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,-1,15005.764
"1973",87688,4,1998,5,1,0,59,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,40,52,38,5.1275,1,0,0,0,0,1,1,0,1,0,0,3,0,1,2,2,0,14,12731.838
"1974",110906,3,2000,7,1,0,54,1,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,1,1,1,3,0,-1,11816.412
"1975",90692,5,1998,11,0,65.541211519,45,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,52,40,0,0,4.4759682224,1,0,1,0,0,1,1,1,0,0,0,4,1,0,2,2,0,4,12017.855
"1976",111660,2,2000,4,1,0,46,1,0,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,52,60,52,40,6.0246679317,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,8,0,14,16697.994
"1977",101379,5,2000,2,1,0,26,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,40,0,0,1.6030534351,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,10,13366.911
"1978",103573,5,2000,1,1,0,26,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,52,40,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,15,12033.131
"1979",86162,5,1998,6,1,0,34,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,52,40,0,0,5.2247752248,0,1,0,0,1,1,1,1,0,0,0,2,1,1,1,1,0,7,20329.17
"1980",108039,4,2000,5,1,0,75,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0.0516556291,1,0,0,1,0,1,1,1,0,0,0,2,0,1,1,0,0,-1,17136.294
"1981",106810,3,2000,2,0,30.534351145,54,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,52,40,6.6589694656,1,0,1,0,0,1,1,0,0,1,0,2,1,2,2,3,0,-1,16012.274
"1982",106834,5,2000,1,0,0,47,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,52,40,32,40,6.9031639501,1,0,0,0,1,1,1,0,0,1,0,2,2,1,1,3,0,14,17677.204
"1983",106144,5,2000,8,1,0,68,1,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,52,40,52,32,6.1603383459,1,0,0,0,0,1,1,1,0,0,0,2,0,0,1,1,0,3,12038.729
"1984",89819,4,1998,7,1,0,29,0,1,0,1,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,52,40,2.3952095808,0,1,1,0,0,1,1,0,1,0,0,2,0,1,1,3,0,-1,19469.06
"1985",103572,5,2000,1,1,0,29,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,0,0,0.690316395,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,-1,9475.186
"1986",91332,4,1998,10,0,24.850894632,44,1,0,1,0,0,1,5,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,52,40,52,20,0,1,0,0,0,0,1,1,0,0,1,0,2,1,1,1,3,0,3,23392.603
"1987",105209,5,2000,6,1,0,35,1,0,1,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,52,40,36,30,5.0991501416,1,0,0,0,0,1,1,0,0,0,1,3,0,0,2,1,0,10,14537.493
